Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:2001141~regulation of RNA biosynthetic process	31	12.4	0.08137586091556735	RET, SPI1, LOC115498119, LOC100223649, TNFRSF11A, IKZF2, BARX1, BARX2, CARF, PDLIM1, CSRP3, GBX2, LOC105759117, HNF4A, STAT4, SOX8, ZNF521, MTA3, EGR2, JAG1, SPAG8, TCF15, FST, PBX3, TGFBR1, FOXP2, AR, NR5A2, ASXL3, FEV, VGLL3	168	1513	10887	1.3277664998583703	1.0	0.8824267718950004	0.8720655964911453
GOTERM_BP_FAT	GO:0008585~female gonad development	3	1.2	0.0814325785681432	FST, NPR2, CYP19A1	168	31	10887	6.271313364055299	1.0	0.8824267718950004	0.8720655964911453
GOTERM_BP_FAT	GO:0031099~regeneration	3	1.2	0.0814325785681432	LAMB2, TNC, TNR	168	31	10887	6.271313364055299	1.0	0.8824267718950004	0.8720655964911453
GOTERM_BP_FAT	GO:2000145~regulation of cell motility	10	4.0	0.08159425630535963	RET, FERMT1, NRP1, JAG1, GPNMB, GLIPR2, FGF18, TNR, UNC5D, TGFBR1	168	343	10887	1.889316951270304	1.0	0.8824267718950004	0.8720655964911453
GOTERM_MF_FAT	GO:0043565~sequence-specific DNA binding	18	7.199999999999999	0.08445955871240854	EGR2, SPI1, TCF15, PBX3, IKZF2, BARX1, CARF, BARX2, FOXP2, AR, NR5A2, GBX2, FEV, HNF4A, STAT4, SOX8, ZNF521, MTA3	154	785	10113	1.5057821159731988	1.0	1.0	0.9958847736625515
GOTERM_BP_FAT	GO:0009581~detection of external stimulus	3	1.2	0.08601539682930369	CSRP3, GPR52, EPHB1	168	32	10887	6.075334821428571	1.0	0.9054700026540298	0.8948382609398924
GOTERM_BP_FAT	GO:0009582~detection of abiotic stimulus	3	1.2	0.08601539682930369	CSRP3, GPR52, EPHB1	168	32	10887	6.075334821428571	1.0	0.9054700026540298	0.8948382609398924
GOTERM_BP_FAT	GO:1901657~glycosyl compound metabolic process	3	1.2	0.08601539682930369	ADORA2A, GDA, DPYD	168	32	10887	6.075334821428571	1.0	0.9054700026540298	0.8948382609398924
GOTERM_MF_FAT	GO:0015318~inorganic molecular entity transmembrane transporter activity	12	4.8	0.08706106054631582	KCNH4, TRPC5, KCNG3, SLC30A3, CACNA2D1, KCNMB2, LOC100221337, LOC100230156, ANO4, AQP3, GABRG1, AQP1	154	458	10113	1.7205807293143536	1.0	1.0	0.9958847736625515
GOTERM_MF_FAT	GO:0005031~tumor necrosis factor receptor activity	2	0.8	0.0874302088233172	TNFRSF11A, TNFRSF1A	154	6	10113	21.88961038961039	1.0	1.0	0.9958847736625515
GOTERM_MF_FAT	GO:0015250~water channel activity	2	0.8	0.0874302088233172	AQP3, AQP1	154	6	10113	21.88961038961039	1.0	1.0	0.9958847736625515
GOTERM_MF_FAT	GO:0015166~polyol transmembrane transporter activity	2	0.8	0.0874302088233172	AQP3, AQP1	154	6	10113	21.88961038961039	1.0	1.0	0.9958847736625515
GOTERM_MF_FAT	GO:0031628~opioid receptor binding	2	0.8	0.0874302088233172	PENK, PDYN	154	6	10113	21.88961038961039	1.0	1.0	0.9958847736625515
GOTERM_BP_FAT	GO:0036075~replacement ossification	2	0.8	0.08859784761781113	NPR2, FGF18	168	6	10887	21.601190476190474	1.0	0.9054700026540298	0.8948382609398924
GOTERM_BP_FAT	GO:0046078~dUMP metabolic process	2	0.8	0.08859784761781113	ADORA2A, DPYD	168	6	10887	21.601190476190474	1.0	0.9054700026540298	0.8948382609398924
GOTERM_BP_FAT	GO:0050891~multicellular organismal-level water homeostasis	2	0.8	0.08859784761781113	AQP3, AQP1	168	6	10887	21.601190476190474	1.0	0.9054700026540298	0.8948382609398924
GOTERM_BP_FAT	GO:0009222~pyrimidine ribonucleotide catabolic process	2	0.8	0.08859784761781113	ADORA2A, DPYD	168	6	10887	21.601190476190474	1.0	0.9054700026540298	0.8948382609398924
GOTERM_BP_FAT	GO:0006213~pyrimidine nucleoside metabolic process	2	0.8	0.08859784761781113	ADORA2A, DPYD	168	6	10887	21.601190476190474	1.0	0.9054700026540298	0.8948382609398924
GOTERM_BP_FAT	GO:0001958~endochondral ossification	2	0.8	0.08859784761781113	NPR2, FGF18	168	6	10887	21.601190476190474	1.0	0.9054700026540298	0.8948382609398924
